2010   1 14 2407 51 52  60  33   4.1   4.0  16.4 107.2  -1.1   3.6   1.1   3.6   1.0   0.1   0.9   0.7   0.4   0.5   28837.   5.1  289.  -2.1  -1.2 9.999  0.85    4532.   0.6    5.   0.3   0.7 9.999  -0.29   1.98   8.0  0  18     5    9 999999.99 99999.99 99999.99     0.23     0.10     0.07 -1   0  72.7   0.2    -6     3  4.8
2010   1 15 2407 51 52  62  36   4.0   3.0  29.8 116.0  -1.1   2.3   1.5   2.3   1.5   0.2   2.6   1.6   1.9   0.9   33356.   5.3  291.   0.4  -1.6 0.010  0.78    7983.   0.9   12.   2.9   1.4 0.003  -0.44   2.23   8.4  0  18     7    8 999999.99 99999.99 99999.99     0.28     0.13     0.09 -1   0  72.7   0.2    -5     3  4.9
2010   1 16 2407 51 52  54  33   4.2   3.8  11.0 123.0  -2.0   3.1   0.7   3.0   0.9   0.1   1.7   0.8   0.5   1.4   33773.   5.2  281.  -1.6   0.2 0.016  0.73    6796.   0.9    6.   0.8   2.0 0.000  -0.25   1.99   7.6  0  18     3   10 999999.99 99999.99 99999.99     0.19     0.12     0.08 -1   0  72.7   0.3    -8     3  4.6
2010   1 17 2407 51 52  61  37   4.2   3.5   1.4 117.4  -1.6   3.1   0.1   3.1   0.4   0.2   2.1   1.5   0.7   1.4   30579.   5.7  285.  -2.1   1.2 9.999  0.93    8049.   1.2   13.   1.0   2.3 9.999  -0.11   2.14   8.1  0  18     6   12 999999.99 99999.99 99999.99     0.24     0.11     0.08 -1   0  72.7   0.2    -9     4  4.8
2010   1 18 2407 51 52  64  37   4.4   3.7   9.9  94.7  -0.3   3.6   0.6   3.5   1.2   0.2   2.2   1.1   0.6   1.8   24226.   9.3  293.  -1.9   1.2 0.004  1.35    3030.   1.5    7.   0.8   1.9 0.001  -0.35   3.05  10.2  0  18    12    9 999999.99 99999.99 99999.99     0.23     0.12     0.09 -1   0  72.7   0.2    -5     4  5.3
2010   1 19 2407 51 52  60  37   4.0   3.8  21.0  97.2  -0.4   3.5   1.3   3.2   2.0   0.2   1.3   0.7   0.5   1.0   26429.  11.5  292.  -1.5  -0.1 0.004  1.66    1988.   0.6    3.   0.5   0.9 0.001  -0.58   4.63  12.4  0  18    13    9 999999.99 99999.99 99999.99     0.21     0.12     0.08 -1   0  72.7   0.1    -4     5  5.5
2010   1 20 2407 51 52  59  36   4.1   3.9   4.7  94.9  -0.3   3.9   0.3   3.7   1.2   0.3   1.0   0.4   0.4   0.8   27076.  12.3  293.  -2.1   0.2 0.004  1.79    2684.   0.6    2.   0.5   0.7 0.001  -0.35   4.73  12.5  0  18    14   10 999999.99 99999.99 99999.99     0.23     0.15     0.09 -1   0  72.7   0.1    -3     7  5.6
2010   1 21 2407 51 52  62  38   5.1   4.8   2.9 101.8  -1.0   4.7   0.2   4.5   1.4   0.3   1.4   0.5   0.4   1.3   22939.  12.1  294.  -3.2  -0.2 0.003  1.77    2070.   0.6    2.   0.4   1.0 0.001  -0.41   2.93  10.0 10  18    14    8 999999.99 99999.99 99999.99     0.22     0.14     0.11 -1   4  72.7   0.1    -1     7  5.3
2010   1 22 2407 51 52  60  37   5.6   5.4  -7.8 102.6  -1.2   5.2  -0.7   5.2   0.7   0.2   1.4   0.5   0.2   1.3   16396.  13.4  297.  -3.0   0.7 0.003  2.00    2945.   1.4    2.   0.5   0.7 0.001  -0.21   2.57   9.7 10  18    13    7 999999.99 99999.99 99999.99     0.22     0.12     0.08 -1   4  72.7   0.1     1     7  5.4
2010   1 23 2407 51 52  60  37   6.9   5.9  63.4  77.6   0.6   2.6   5.3   1.1   5.8   0.8   3.6   1.0   1.7   3.0   13272.  11.7  300.  -0.6   0.0 0.007  1.81    1167.   3.7    1.   1.3   0.5 0.003  -1.74   1.45   7.4 10  18    11   10 999999.99 99999.99 99999.99     0.24     0.14     0.10 -1   4  72.7   0.1    -1     9  5.0
2010   2  0 2407 51 52  60  37   7.5   7.4  66.9  71.6   0.9   2.8   6.8   0.9   7.3   0.1   1.1   0.3   1.0   0.3   12831.   8.9  302.   0.0  -0.4 0.008  1.40    1718.   0.9    1.   0.3   0.3 0.002  -2.20   0.93   6.0  0  21     8    6 999999.99 99999.99 99999.99     0.25     0.15     0.11 -1   0  75.4  -0.2     0     6  4.5
2010   2  1 2407 51 52  60  33   6.6   6.4  78.1 297.4   0.6  -1.2   6.2  -2.6   5.7   0.4   1.8   0.4   1.6   0.7   21679.   7.6  302.   0.3  -2.5 0.005  1.18    6034.   0.7    2.   1.3   1.2 0.001  -1.72   1.09   6.3  0  21    10    7 999999.99 99999.99 99999.99     0.28     0.14     0.09 -1   0  75.4  -0.1     0     7  4.5
2010   2  2 2407 51 52  60  37   6.6   6.4  81.3 275.4   0.1  -1.0   6.4  -2.3   6.1   0.1   1.5   0.5   1.3   0.4   20779.   7.2  304.   1.3  -1.9 0.005  1.13    2200.   0.4    4.   1.6   0.8 0.001  -1.85   1.03   6.2  0  21    13    7 999999.99 99999.99 99999.99     0.26     0.12     0.07 -1   0  75.4  -0.1     0     7  4.5
2010   2  3 2407 51 52  61  38   6.7   6.6  65.0 270.9   0.0  -2.8   6.0  -3.7   5.5   0.2   1.0   0.6   0.7   0.3   18175.   6.9  300.   2.5  -1.2 0.005  1.06    2761.   0.9    2.   0.7   0.6 0.002  -1.65   0.94   5.9  0  21    13    7 999999.99 99999.99 99999.99     0.23     0.13     0.09 -1   0  75.4  -0.2    -1     7  4.4
2010   2  4 2407 51 52  59  36   7.1   7.0  61.3 284.0   0.8  -3.2   6.1  -3.8   5.7   0.1   1.3   0.5   1.0   0.6   19050.   5.7  301.   2.8   1.0 0.014  0.91    5844.   0.6    3.   1.9   1.4 0.002  -1.72   0.69   5.1  0  21    12    7 999999.99 99999.99 99999.99     0.20     0.11     0.08 -1   0  75.4  -0.2     0     7  4.0
2010   2  5 2407 51 52  60  36   7.4   7.3  67.8 298.5   1.3  -2.4   6.8  -2.8   6.7   0.3   0.9   0.4   0.7   0.4   16135.   5.6  299.   5.2   0.3 0.012  0.88    2094.   0.6    1.   0.4   0.7 0.001  -2.00   0.61   4.8  0  21    12    8 999999.99 99999.99 99999.99     0.22     0.11     0.08 -1   0  75.4  -0.2     0     8  3.9
2010   2  6 2407 51 52  60  37   7.3   7.2  73.7  14.5   1.9   0.5   6.9   0.5   6.9   0.3   1.3   0.5   1.0   0.5   15811.   6.3  301.   4.1  -1.5 0.012  1.00    2012.   1.4    3.   1.1   0.7 0.001  -2.08   0.71   5.2  3  21    10    8 999999.99 99999.99 99999.99     0.30     0.12     0.08 -1   2  75.4  -0.2     0     8  4.1
2010   2  7 2407 51 52  60  36   6.8   6.8  71.1  39.4   1.7   1.4   6.4   1.7   6.3   0.2   1.0   0.5   0.7   0.4   15275.   7.7  298.   3.8  -2.1 0.012  1.20    2228.   0.9    2.   0.7   0.4 0.002  -1.88   1.00   6.1  3  21    13    8 999999.99 99999.99 99999.99     0.27     0.15     0.11 -1   2  75.4  -0.1     1     9  4.5
2010   2  8 2407 51 52  58  36   6.8   6.6  64.0  69.0   1.0   2.7   6.0   3.1   5.8   0.1   1.4   0.2   1.4   0.3   12116.   8.3  293.   3.5  -1.9 0.010  1.24    1327.   1.1    2.   1.0   0.8 0.002  -1.70   1.05   6.2  3  21    12    8 999999.99 99999.99 99999.99     0.22     0.11     0.08 -1   2  75.4  -0.1     0     8  4.5
